barcode,code,YearWeek
TestProcessEligibleChannel2_1,CY6F,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LDEJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8VGH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,B9T4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6QJM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HYYA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LPHL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2B84,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GKMF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HJ42,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QKDC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AQZM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WYDW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZP6N,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8KYP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9WNA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,K8HE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8YZV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FEYQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,V4CZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,C6YF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HEHQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZDYJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NDJQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,K4LB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,D9FH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9WCE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,36ZA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,E2YW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7YB4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,N9DH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZVG9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9A2E,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7DGL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3ZPB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4PBR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XFZF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RBAE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,T764,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GZR8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XL9K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EHDG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Z6GN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MXDK,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LKX4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,74FF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZQ83,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DFZG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ELD6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BLWX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,N7NX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QZ34,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,R7CA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,27EC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7KAB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YLXP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XPL4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,R972,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KJV6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,X37M,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BHWA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YQNV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GZ9D,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MDKJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LHQM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XY76,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,C4YW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WB68,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,K2BE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BY9A,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VZ7X,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,A8R2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZELF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4PJ2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GQGC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GNBA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7GDP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MQGE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WFCP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3F8L,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LHKR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4CGC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZF3R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,J2VQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FJQ6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CR6C,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PXDF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RJ6Z,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Z889,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7V8N,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,B24K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NANQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZWLG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DPHT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PJLY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ERQ9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MT36,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,32W2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8JG8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4RL3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Q6QQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9DH2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QWW9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WPY4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VVLX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AG77,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,832F,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,J2LB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CX7V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8B9J,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Z4V2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,G6CN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,F6R3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KJPB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YR6V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9ENL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7V9V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KGG2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8ANG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,32HK,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QZKN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HDBA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7YEP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,N6CJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CTRG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8QME,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RF6E,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QCKQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,H4K9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LMT9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RPPV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YL8K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TCVM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RX4V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XJCC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RE8C,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3FZW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EQPA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3LMB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VWZM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3LPJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RQCY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NH8R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,E62Y,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,REZV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JPG9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KQ2R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Q4P7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MGA3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,X87Q,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,F8VC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GF9K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,83AF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,A98T,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CER7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,J7BJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RJNG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3MPF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,N6DR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2EXX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZWBM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,B76G,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VEEQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YDBE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MYEV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PT6B,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AHQC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NFQV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,439F,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,APTN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,733Z,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,V7DL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RCCD,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AZY6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FGY6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,N9GL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DBEE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,F79A,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,R8YV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4MW8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QQ6R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WV7A,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QEHC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,23F4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JV7B,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7DMW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HX3K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DR48,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EMDA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8TEM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,P434,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,V4Y9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,823V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,D829,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7Z4M,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DWQZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HPAY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FYQ7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TV7B,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XJDV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7EB7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,J4ZZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Y8E2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KV6K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,W7E7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PM6R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3V4M,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RVMW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ME7Y,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,H2NJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,P3CM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CGK6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,X6CM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TKGZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4H32,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MYLQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RCG7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,232Q,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WZM6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NET3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YZGL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QM6K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,E6DY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,74NY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6WFV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZHV8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YQP4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3JZE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BCHR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,J7MT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NC3R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,P8ME,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZP2A,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VWEV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PLGY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,V88V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,E4RC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7TC7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WMVY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MPYP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DCQ6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WY7X,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Z76B,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,TJ7P,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DJNX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GWAR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,V9GF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WCZ4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2M7R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,R7L6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,64CK,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KZ7D,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WDCC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2JDG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZDHV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Q98A,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LWCY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2WZB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GTGV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PCX6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YJXL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LDPF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CZNJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,8KKG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XL8K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,P8Q6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NDHZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6DD8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XZR4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EAYV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZCJT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WJGD,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,D499,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HDHA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HPKZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,EVNC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DMZV,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,V2CF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,B2CB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LMFL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DKF3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HJRH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BQB3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,N3DJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9KDB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JEWY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BFPP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,BYR8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZEBA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,W2Q7,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,L7JR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,N39V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NC89,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZRDQ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PK2Z,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FVA6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GM2R,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,63R4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DKX3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GDFB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NCZ2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,YFPM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LT4T,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DAL2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,B8ZX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JGGZ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9CGM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,HB8A,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9RVM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,DWA4,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VBHF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CW9Y,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,KXQ2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,THLM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VQXE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LLNP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,4YLN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RZD8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,MCQ9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9TRJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XY8Q,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_0,HFGK,TestProcessEligibleChannel2_0
TestProcessEligibleChannel2_1,K6QJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,24RL,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,Q4H9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,D3ND,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VE46,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GHEF,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NAJT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2WVG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6H64,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2W4Y,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,E48V,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,67J9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3E4K,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,CR84,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GCZX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LHKJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,XVCE,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,LHZH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AWVW,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NK6L,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WK2C,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NVQT,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PX8P,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,B8EG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,2Y6A,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AYAG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6QF6,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NYL9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3EY8,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NCNR,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,93Z9,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,K3ZX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,AVLB,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,R994,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,VGVX,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,JCJG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,R9YH,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WPYM,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NYKP,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,7LPC,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,W673,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,6YZJ,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,C9AK,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,QD9Q,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,PYVA,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,RCDN,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,ZMD2,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,W83N,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,NKPG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,9QW3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,3VLY,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,FYFG,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WMF3,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,GN9H,TestProcessEligibleChannel2_1
TestProcessEligibleChannel2_1,WXRJ,TestProcessEligibleChannel2_1
